module,type,name,res_id,src,value
account,selection,"accounting.report,target_move",0,All Posted Entries,所有已登账分录
account,code,addons/account/report/common_report_header.py,68,All Posted Entries,所有已登账分录
account,view,website,account.report_trialbalance,All accounts,所有科目
account,view,website,account.report_generalledger,All accounts',所有科目的
account,field,"account.bank.statement,all_lines_reconciled",0,All lines reconciled,调节完毕
account,help,"account.move,state",0,"All manually created new journal entries are usually in the status 'Unposted', but you can set the option to skip that status on the related journal. In that case, they will behave as journal entries automatically created by the system on document validation (invoices, bank statements...) and will be created in 'Posted' status.",所有手工创建的会计分录通常为“未记账”状态，但你可以设置跳过这一状态的选项，这样，系统会自动创建会计分录的有效凭证（发票、银行报表。。。），并且会处于“记账”状态。
account,view,validate.account.move.lines,account.validate_account_move_line_view,All selected journal entries will be validated and posted. It means you won't be able to modify their accounting fields anymore.,所有选择的分类账分录将生效并记账，这意味着您将不能修改它们。
account,code,addons/account/account_bank_statement.py,348,All the account entries lines must be processed in order to close the statement.,所有的会计凭证必须被处理才能关闭对账
account,field,"account.journal,update_posted",0,Allow Cancelling Entries,允许取消分录
account,field,"account.account,reconcile",0,Allow Reconciliation,允许调节
account,field,"account.account.template,reconcile",0,Allow Reconciliation,允许调节
account,field,"account.config.settings,group_multi_currency",0,Allow multi currencies,允许多种货币
account,field,"account.config.settings,group_proforma_invoices",0,Allow pro-forma invoices,允许形式发票
account,field,"account.automatic.reconcile,allow_write_off",0,Allow write off,允许勾销
account,help,"account.config.settings,group_multi_currency",0,Allows you multi currency environment,允许多币种
account,help,"account.config.settings,group_proforma_invoices",0,Allows you to put invoices in pro-forma state.,可以把发票设成形式发票状态。
account,help,"account.config.settings,group_analytic_accounting",0,Allows you to use the analytic accounting.,允许使用分析会计
account,selection,"account.tax,applicable_type",0,Always,总是
account,view,account.analytic.line,account.account_analytic_line_extended_form,Amount,金额
account,view,account.analytic.line,account.view_account_analytic_line_form,Amount,金额
account,field,"account.bank.statement.line,amount",0,Amount,金额
account,field,"account.invoice.line,price_subtotal",0,Amount,金额
account,field,"account.invoice.tax,amount",0,Amount,金额
account,view,account.move,account.view_move_form,Amount,金额
account,field,"account.move,amount",0,Amount,金额
account,view,account.move.line,account.view_move_line_form,Amount,金额
account,field,"account.statement.operation.template,amount",0,Amount,金额
account,field,"account.tax,amount",0,Amount,金额
account,field,"account.tax.template,amount",0,Amount,金额
account,xsl,account.transfer,0,Amount,金额
account,code,addons/account/static/src/js/account_widgets.js,102,Amount,金额
account,code,addons/account/static/src/js/account_widgets.js,107,Amount,金额
account,code,addons/account/static/src/xml/account_bank_statement_reconciliation.xml,138,Amount,金额
account,code,addons/account/static/src/xml/account_bank_statement_reconciliation.xml,172,Amount,金额
account,field,"analytic.entries.report,amount",0,Amount,金额
account,field,"cash.box.in,amount",0,Amount,金额
account,field,"cash.box.out,amount",0,Amount,金额
account,view,website,account.report_invoice_document,Amount,金额
account,view,account.payment.term.line,account.view_payment_term_line_form,Amount Computation,计算金额
account,field,"account.analytic.line,amount_currency",0,Amount Currency,外币金额
account,field,"account.bank.statement.line,amount_currency",0,Amount Currency,外币金额
account,field,"account.entries.report,amount_currency",0,Amount Currency,外币金额
account,field,"account.model.line,amount_currency",0,Amount Currency,外币金额
account,field,"account.move.line,amount_currency",0,Amount Currency,外币金额
account,view,account.payment.term.line,account.view_payment_term_line_form,Amount To Pay,待支付金额
account,field,"account.payment.term.line,value_amount",0,Amount To Pay,待支付金额
account,field,"account.statement.operation.template,amount_type",0,Amount type,金额类型
account,sql_constraint,account.fiscal.position.account,0,An account fiscal position could be defined only once time on same accounts.,在一个科目上只能设置一个替换规则。
account,field,"account.aged.trial.balance,direction_selection",0,Analysis Direction,分析方向
account,view,website,account.report_agedpartnerbalance,Analysis Direction:,分析方向
account,view,account.move,account.view_move_form,Analytic,分析
account,view,account.move.line,account.view_move_line_form,Analytic,分析
account,model,"ir.ui.menu,name",account.next_id_40,Analytic,分析
account,view,website,account.report_analyticjournal,Analytic,分析
account,code,addons/account/static/src/js/account_widgets.js,115,Analytic Acc.,分析账户
account,code,addons/account/static/src/js/account_widgets.js,122,Analytic Acc.,分析账户
account,view,account.analytic.account,account.view_account_analytic_account_search,Analytic Account,分析账户
account,view,account.analytic.line,account.view_account_analytic_line_filter,Analytic Account,分析账户
account,field,"account.entries.report,analytic_account_id",0,Analytic Account,分析账户
account,field,"account.invoice.line,account_analytic_id",0,Analytic Account,分析账户
account,field,"account.model.line,analytic_account_id",0,Analytic Account,分析账户
account,field,"account.move.line,analytic_account_id",0,Analytic Account,分析账户
account,field,"account.move.line.reconcile.writeoff,analytic_id",0,Analytic Account,分析账户
account,field,"account.statement.operation.template,analytic_account_id",0,Analytic Account,分析账户
account,view,account.analytic.chart,account.account_analytic_chart_view,Analytic Account Charts,分析账户一览表
account,view,account.config.settings,account.view_account_config_settings,Analytic Accounting,分析会计
account,model,"ir.ui.menu,name",account.menu_analytic_accounting,Analytic Accounting,分析会计
account,view,account.analytic.account,account.view_account_analytic_account_list,Analytic Accounts,分析账户
account,model,"ir.actions.act_window,name",account.action_account_analytic_account_form,Analytic Accounts,分析账户
account,model,"ir.ui.menu,name",account.account_analytic_def_account,Analytic Accounts,分析账户
account,model,"ir.actions.act_window,name",account.action_account_analytic_balance,Analytic Balance,分析余额
account,model,"ir.actions.report.xml,name",account.action_report_analytic_balance,Analytic Balance,分析余额
account,view,website,account.report_analyticbalance,Analytic Balance -,分析余额 -
account,view,account.analytic.line,account.view_account_analytic_line_tree,Analytic Entries,分析分录
account,model,"ir.actions.act_window,name",account.action_account_analytic_line_form,Analytic Entries,分析分录
account,view,analytic.entries.report,account.view_account_analytic_entries_search,Analytic Entries Analysis,分析分录分析
account,view,analytic.entries.report,account.view_analytic_entries_report_search,Analytic Entries Analysis,分析分录分析
account,model,"ir.actions.act_window,name",account.action_analytic_entries_report,Analytic Entries Analysis,分析分录分析
account,model,"ir.ui.menu,name",account.menu_action_analytic_entries_report,Analytic Entries Analysis,分析分录分析
account,model,"ir.model,name",account.model_analytic_entries_report,Analytic Entries Statistics,分析分录统计
account,code,addons/account/project/wizard/project_account_analytic_line.py,47,Analytic Entries by line,分析分录按行
account,model,"ir.model,name",account.model_project_account_analytic_line,Analytic Entries by line,分析分录按行
account,view,account.analytic.line,account.view_account_analytic_line_form,Analytic Entry,分析分录
account,model,"ir.actions.act_window,name",account.action_account_tree1,Analytic Items,分析账户目
account,view,account.analytic.journal,account.view_account_analytic_journal_form,Analytic Journal,分析分类账
account,view,account.analytic.journal,account.view_account_analytic_journal_tree,Analytic Journal,分析分类账
account,view,account.analytic.journal,account.view_analytic_journal_search,Analytic Journal,分析分类账
account,field,"account.analytic.line,journal_id",0,Analytic Journal,分析分类账
account,field,"account.journal,analytic_journal_id",0,Analytic Journal,分析分类账
account,model,"ir.actions.act_window,name",account.action_account_analytic_journal,Analytic Journal,分析分类账
account,model,"ir.actions.report.xml,name",account.action_report_analytic_journal,Analytic Journal,分析分类账
account,model,"ir.model,name",account.model_account_analytic_journal,Analytic Journal,分析分类账
account,model,"ir.ui.menu,name",account.account_analytic_journal_print,Analytic Journal,分析分类账
account,view,website,account.report_analyticjournal,Analytic Journal,分析分类账
account,model,"ir.actions.act_window,name",account.action_account_analytic_journal_open_form,Analytic Journal Items,分析分类账项目
account,model,"ir.ui.menu,name",account.account_analytic_journal_entries,Analytic Journal Items,分析分类账项目
account,view,account.analytic.line,account.view_account_analytic_line_filter,Analytic Journal Items related to a purchase journal.,与采购分类账相关的分析簿记项目
account,view,account.analytic.line,account.view_account_analytic_line_filter,Analytic Journal Items related to a sale journal.,与销售分类账相关的分析簿记项目
account,view,account.analytic.journal,account.view_analytic_journal_search,Analytic Journals,分析分类账
account,field,"account.analytic.journal.report,analytic_account_journal_id",0,Analytic Journals,分析分类账
account,model,"ir.actions.act_window,name",account.action_account_analytic_journal_form,Analytic Journals,分析分类账
account,model,"ir.ui.menu,name",account.account_def_analytic_journal,Analytic Journals,分析分类账
account,view,account.analytic.line,account.view_account_analytic_line_filter,Analytic Line,分析明细
account,model,"ir.model,name",account.model_account_analytic_line,Analytic Line,分析明细
account,view,account.move,account.view_move_form,Analytic Lines,分析明细
account,view,account.move.line,account.view_move_line_form,Analytic Lines,分析明细
account,view,account.move.line,account.view_move_line_form2,Analytic Lines,分析明细
account,view,account.analytic.account,account.view_account_analytic_account_tree,Analytic account,分析账户
account,field,"account.invoice.tax,account_analytic_id",0,Analytic account,分析账户
account,field,"account.config.settings,group_analytic_accounting",0,Analytic accounting,分析会计
account,field,"account.move.line,analytic_lines",0,Analytic lines,分析明细
account,field,"account.tax,applicable_type",0,Applicability,适用范围
account,view,account.tax,account.view_tax_form,Applicability Options,适用选项
account,field,"account.tax,python_applicable",0,Applicable Code,适用编码
account,field,"account.tax.template,python_applicable",0,Applicable Code,适用编码
account,view,account.tax,account.view_tax_form,Applicable Code (if type=code),可用代码(如果类型=代码)
account,view,account.tax.template,account.view_account_tax_template_form,Applicable Code (if type=code),可用代码(如果类型=代码)
account,field,"account.tax.template,applicable_type",0,Applicable Type,适用类型
account,view,account.config.settings,account.view_account_config_settings,Apply,应用
account,help,"account.fiscal.position,auto_apply",0,Apply automatically this fiscal position if the conditions match.,Apply automatically this fiscal position if the conditions match.
account,help,"account.fiscal.position,vat_required",0,Apply only if partner has a VAT number.,仅应用于有增值税编码的业务伙伴
account,help,"account.fiscal.position,country_group_id",0,"Apply when the shipping or invoicing country is in this country group, and no position matches the country directly.","Apply when the shipping or invoicing country is in this country group, and no position matches the country directly."
account,help,"account.fiscal.position,country_id",0,Apply when the shipping or invoicing country matches. Takes precedence over positions matching on a country group.,Apply when the shipping or invoicing country matches. Takes precedence over positions matching on a country group.
account,view,validate.account.move,account.validate_account_move_view,Approve,批准
account,view,validate.account.move.lines,account.validate_account_move_line_view,Approve,批准
account,selection,"report.account.sales,month",0,April,4月
account,selection,"report.account_type.sales,month",0,April,4月
account,view,account.use.model,account.view_account_use_model_create_entry,Are you sure you want to create entries?,你确定创建分录?
account,view,account.journal.select,account.open_journal_button_view,Are you sure you want to open Journal Entries?,你确定要开启分类账分录么？
account,view,account.state.open,account.view_account_state_open,Are you sure you want to open this invoice ?,你确定要打开发票?
account,view,account.period.close,account.view_account_period_close,Are you sure?,你确定吗?
account,help,"account.config.settings,decimal_precision",0,"As an example, a decimal precision of 2 will allow journal entries  like: 9.99 EUR, whereas a decimal precision of 4 will allow journal  entries like: 0.0231 EUR.",举个例子，2位小数精度，分录金额如同：0.99元；若为4位小数精度，则分录金额如同：0.0231元。
account,view,account.invoice,account.invoice_supplier_form,Ask Refund,要求退款
account,model,"account.account.type,name",account.data_account_type_asset,Asset,资产
account,model,"account.account.type,name",account.account_type_asset_view1,Asset View,资产视图
account,model,"account.financial.report,name",account.account_financial_report_assets0,Assets,资产
account,field,"account.config.settings,module_account_asset",0,Assets management,固定资产管理
account,view,account.analytic.account,account.view_account_analytic_account_search,Associated Partner,相关联的业务伙伴
account,selection,"account.account,currency_mode",0,At Date,当日汇率
account,selection,"report.account.sales,month",0,August,8月
account,selection,"report.account_type.sales,month",0,August,8月
account,field,"account.fiscal.position,auto_apply",0,Automatic,自动
account,model,"ir.model,name",account.model_account_automatic_reconcile,Automatic Reconcile,自动调节
account,model,"ir.ui.menu,name",account.menu_automatic_reconcile,Automatic Reconciliation,自动调节
account,selection,"account.financial.report,style_overwrite",0,Automatic formatting,自动格式化
account,field,"account.journal,entry_posted",0,Autopost Created Moves,自动过账创建的凭证
account,view,account.journal,account.view_account_journal_form,Available Coins,可用的面值
account,field,"account.invoice.report,price_average",0,Average Price,平均价格
account,field,"account.invoice.report,user_currency_price_average",0,Average Price,平均价格
account,selection,"account.account,currency_mode",0,Average Rate,平均汇率
account,code,addons/account/account.py,3449,BNK,BNK
account,code,addons/account/account_bank.py,94,BNK,BNK
account,code,addons/account/static/src/xml/account_bank_statement_reconciliation.xml,54,Back to statements list,返回对账单列表
account,code,addons/account/account_move_line.py,1182,Bad Account!,错误的科目
account,code,addons/account/account_move_line.py,1269,Bad Account!,错误的科目
account,code,addons/account/account_move_line.py,1336,Bad Account!,错误的科目
account,code,addons/account/account_invoice.py,819,Bad Total!,错误的合计!
account,field,"account.account,balance",0,Balance,余额
account,selection,"account.account.type,close_method",0,Balance,余额
account,field,"account.entries.report,balance",0,Balance,余额
account,field,"account.invoice,residual",0,Balance,余额
account,field,"account.move.line,balance",0,Balance,余额
account,selection,"account.payment.term.line,value",0,Balance,余额
account,selection,"account.tax,type",0,Balance,余额
account,selection,"account.tax.template,type",0,Balance,余额
account,field,"account.treasury.report,balance",0,Balance,余额
account,field,"report.account.receivable,balance",0,Balance,余额
account,field,"report.aged.receivable,balance",0,Balance,余额
account,view,website,account.report_analyticbalance,Balance,余额
account,view,website,account.report_analyticcostledger,Balance,余额
account,view,website,account.report_centraljournal,Balance,余额
account,view,website,account.report_financial,Balance,余额
account,view,website,account.report_generaljournal,Balance,余额
account,view,website,account.report_generalledger,Balance,余额
account,view,website,account.report_invertedanalyticbalance,Balance,余额
account,view,website,account.report_partnerbalance,Balance,余额
account,view,website,account.report_partnerledger,Balance,余额
account,view,website,account.report_partnerledgerother,Balance,余额
account,view,website,account.report_trialbalance,Balance,余额
account,view,website,account.report_overdue_document,Balance :,余额:
account,model,"account.financial.report,name",account.account_financial_report_balancesheet0,Balance Sheet,资产负债表
account,model,"ir.actions.act_window,name",account.action_account_report_bs,Balance Sheet,资产负债表
account,model,"ir.ui.menu,name",account.menu_account_report_bs,Balance Sheet,资产负债表
account,selection,"account.account.type,report_type",0,Balance Sheet (Asset account),资产负债表（资产账户）
account,code,addons/account/account.py,208,Balance Sheet (Asset account),资产负债表（资产账户）
account,selection,"account.account.type,report_type",0,Balance Sheet (Liability account),资产负债表（负债账户）
account,code,addons/account/account.py,209,Balance Sheet (Liability account),资产负债表（负债账户）
account,help,"account.bank.statement,balance_end",0,Balance as calculated based on Opening Balance and transaction lines,期初余额和交易额是计算余额的基础
account,model,"ir.actions.act_window,name",account.action_account_receivable_graph,Balance by Type of Account,余额，按科目类型
account,selection,"account.move.line,state",0,Balanced,已平衡
account,model,"account.account.type,name",account.data_account_type_bank,Bank,银行
account,selection,"account.bank.accounts.wizard,account_type",0,Bank,银行
account,code,addons/account/account.py,3070,Bank,银行
account,view,account.config.settings,account.view_account_config_settings,Bank & Cash,银行 & 现金
account,field,"account.bank.accounts.wizard,bank_account_id",0,Bank Account,银行账户
account,field,"account.bank.statement.line,bank_account_id",0,Bank Account,银行账户
account,view,account.chart.template,account.view_account_chart_template_seacrh,Bank Account,银行账户
account,field,"account.chart.template,bank_account_view_id",0,Bank Account,银行账户
account,field,"account.invoice,partner_bank_id",0,Bank Account,银行账户
account,field,"account.invoice.report,partner_bank_id",0,Bank Account,银行账户
account,help,"account.invoice,partner_bank_id",0,"Bank Account Number to which the invoice will be paid. A Company bank account if this is a Customer Invoice or Supplier Refund, otherwise a Partner bank account number.",发票的收款银行账户。如果是客户发票或供应商红字发票，这里是本公司的银行账户，否则这里是业务伙伴的银行账户。
account,model,"ir.model,name",account.model_res_partner_bank,Bank Accounts,银行帐户
account,view,res.partner,account.view_partner_property_form,Bank Details,银行详细信息
account,view,account.statement.operation.template,account.view_account_statement_operation_template_tree,Bank Reconciliation Move Presets,银行调节的凭证预制
account,view,account.statement.operation.template,account.view_account_statement_operation_template_search,Bank Reconciliation Move preset,银行调节的凭证预制
account,view,account.bank.statement,account.view_account_bank_statement_filter,Bank Statement,银行对账单
account,view,account.bank.statement,account.view_bank_statement_form,Bank Statement,银行对账单
account,view,account.bank.statement,account.view_bank_statement_search,Bank Statement,银行对账单
account,model,"ir.model,name",account.model_account_bank_statement,Bank Statement,银行对账单
account,model,"ir.model,name",account.model_account_bank_statement_line,Bank Statement Line,银行对账单明细
account,model,"ir.actions.act_window,name",account.action_bank_statement_tree,Bank Statements,银行对账单
account,model,"ir.ui.menu,name",account.menu_bank_statement_tree,Bank Statements,银行对账单
account,help,"account.config.settings,company_footer",0,Bank accounts as printed in the footer of each printed document,银行账户被打印在每个输出单据的页脚。
account,field,"account.config.settings,company_footer",0,Bank accounts footer preview,银行账户页脚预览
account,model,"ir.ui.menu,name",account.menu_finance_bank_and_cash,Bank and Cash,银行和现金
account,selection,"account.journal,type",0,Bank and Checks,银行和支票
account,view,account.move.bank.reconcile,account.view_account_move_bank_reconcile,Bank reconciliation,银行调节
account,model,"ir.actions.act_window,name",account.action_account_bank_reconcile_tree,Bank reconciliation,银行调节
account,model,"ir.actions.act_window,name",account.act_account_journal_2_account_bank_statement,Bank statements,银行对账单
account,code,addons/account/static/src/xml/account_bank_statement_reconciliation.xml,8,Bank statements are fully reconciled.,银行对账单已经被调节。
account,field,"account.invoice.tax,base",0,Base,基础
account,view,website,account.report_invoice_document,Base,基础
account,field,"account.invoice.tax,base_code_id",0,Base Code,税基编码
account,field,"account.tax.template,base_code_id",0,Base Code,税基编码
account,field,"account.invoice.tax,base_amount",0,Base Code Amount,税基金额
account,field,"account.tax,base_sign",0,Base Code Sign,税基符号
account,field,"account.tax.template,base_sign",0,Base Code Sign,税基符号
account,view,website,account.report_vat,Based On:,基于：
account,field,"account.vat.declaration,based_on",0,Based on,基于
account,field,"account.treasury.report,date",0,Beginning of Period Date,期间开始日期
account,model,"ir.ui.menu,name",account.menu_finance_management_belgian_reports,Belgian Reports,比利时报告
account,model,"ir.ui.menu,name",account.menu_finance_periodical_processing_billing,Billing,Billing
account,field,"account.config.settings,module_account_budget",0,Budget management,预算管理
account,model,"ir.ui.menu,name",account.menu_finance_reporting_budgets,Budgets,预算
account,field,"account.statement.operation.template,name",0,Button Label,按钮标签
account,model,"ir.filters,name",account.filter_invoice_country,By Country,By Country
account,model,"ir.filters,name",account.filter_invoice_product,By Product,By Product
account,model,"ir.filters,name",account.filter_invoice_product_category,By Product Category,By 产品分类
account,model,"ir.filters,name",account.filter_invoice_refund,By Refund,By 退款
account,model,"ir.filters,name",account.filter_invoice_salespersons,By Salespersons,By Salespersons
account,help,"account.fiscal.position,active",0,"By unchecking the active field, you may hide a fiscal position without deleting it.",如不勾选该项，可以隐藏而不删除此替换规则。
account,field,"account.chart.template,visible",0,Can be Visible?,可显示？
account,view,account.aged.trial.balance,account.account_aged_balance_view,Cancel,取消
account,view,account.analytic.balance,account.account_analytic_balance_view,Cancel,取消
account,view,account.analytic.chart,account.account_analytic_chart_view,Cancel,取消
account,view,account.analytic.cost.ledger,account.account_analytic_cost_view,Cancel,取消
account,view,account.analytic.cost.ledger.journal.report,account.account_analytic_cost_ledger_journal_view,Cancel,取消
account,view,account.analytic.inverted.balance,account.account_analytic_invert_balance_view,Cancel,取消
account,view,account.analytic.journal.report,account.account_analytic_journal_view,Cancel,取消
account,view,account.automatic.reconcile,account.account_automatic_reconcile_view,Cancel,取消
account,view,account.change.currency,account.view_account_change_currency,Cancel,取消
account,view,account.chart,account.view_account_chart,Cancel,取消
account,view,account.common.report,account.account_common_report_view,Cancel,取消
account,view,account.config.settings,account.view_account_config_settings,Cancel,取消
account,view,account.fiscalyear.close,account.view_account_fiscalyear_close,Cancel,取消
account,view,account.fiscalyear.close.state,account.view_account_fiscalyear_close_state,Cancel,取消
account,view,account.invoice.cancel,account.account_invoice_cancel_view,Cancel,取消
account,view,account.invoice.confirm,account.account_invoice_confirm_view,Cancel,取消
account,view,account.invoice.refund,account.view_account_invoice_refund,Cancel,取消
account,view,account.journal.select,account.open_journal_button_view,Cancel,取消
account,view,account.move.bank.reconcile,account.view_account_move_bank_reconcile,Cancel,取消
account,view,account.move.line.reconcile,account.view_account_move_line_reconcile_full,Cancel,取消
account,view,account.move.line.reconcile.select,account.view_account_move_line_reconcile_select,Cancel,取消
account,view,account.move.line.reconcile.writeoff,account.account_move_line_reconcile_writeoff,Cancel,取消
account,view,account.move.line.unreconcile.select,account.view_account_move_line_unreconcile_select,Cancel,取消
account,view,account.period.close,account.view_account_period_close,Cancel,取消
account,view,account.state.open,account.view_account_state_open,Cancel,取消
account,view,account.statement.from.invoice.lines,account.view_account_statement_from_invoice_lines,Cancel,取消
account,view,account.subscription.generate,account.view_account_subscription_generate,Cancel,取消
account,view,account.tax.chart,account.view_account_tax_chart,Cancel,取消
account,view,account.unreconcile,account.account_unreconcile_view,Cancel,取消
account,view,account.use.model,account.view_account_use_model,Cancel,取消
account,view,account.use.model,account.view_account_use_model_create_entry,Cancel,取消
account,view,account.vat.declaration,account.view_account_vat_declaration,Cancel,取消
account,view,cash.box.in,account.cash_box_in_form,Cancel,取消
account,view,cash.box.out,account.cash_box_out_form,Cancel,取消
account,view,project.account.analytic.line,account.view_project_account_analytic_line_form,Cancel,取消
account,view,validate.account.move,account.validate_account_move_view,Cancel,取消
account,view,validate.account.move.lines,account.validate_account_move_line_view,Cancel,取消
account,view,account.bank.statement,account.view_bank_statement_form2,Cancel CashBox,取消钱箱
account,view,account.open.closed.fiscalyear,account.view_account_open_closed_fiscalyear,Cancel Closing Entries,取消已经结账的分录
account,model,"ir.actions.act_window,name",account.action_account_open_closed_fiscalyear,Cancel Closing Entries,取消已经结账的分录
account,model,"ir.ui.menu,name",account.menu_wizard_account_open_closed_fiscalyear,Cancel Closing Entries,取消已经结账的分录
account,view,account.move,account.view_move_form,Cancel Entry,取消分录
account,view,account.open.closed.fiscalyear,account.view_account_open_closed_fiscalyear,Cancel Fiscal Year Closing Entries,取消年度财务结账记录
account,view,account.invoice,account.invoice_form,Cancel Invoice,取消发票
account,view,account.invoice,account.invoice_supplier_form,Cancel Invoice,取消发票
account,view,account.invoice.cancel,account.account_invoice_cancel_view,Cancel Invoices,取消发票
account,view,account.invoice.cancel,account.account_invoice_cancel_view,Cancel Selected Invoices,取消选择的发票
account,model,"ir.actions.act_window,name",account.action_account_invoice_cancel,Cancel Selected Invoices,取消选择的发票
account,view,account.bank.statement,account.view_bank_statement_form,Cancel Statement,取消账单
account,model,"ir.model,name",account.model_account_invoice_cancel,Cancel the Selected Invoices,取消选定的发票
account,selection,"account.invoice.refund,filter_refund",0,Cancel: create refund and reconcile,删除：创建退款和关联
account,selection,"account.invoice,state",0,Cancelled,已取消
account,selection,"account.invoice.report,state",0,Cancelled,已取消
account,selection,"report.invoice.created,state",0,Cancelled,已取消
account,view,website,account.report_invoice_document,Cancelled Invoice,已取消的发票
account,code,addons/account/wizard/account_invoice_refund.py,116,Cannot %s draft/proforma/cancel invoice.,不能 %s 草稿或形式发票或取消 发票
account,code,addons/account/wizard/account_invoice_refund.py,118,"Cannot %s invoice which is already reconciled, invoice should be unreconciled first. You can only refund this invoice.","不能 %s 已经调节的发票, 发票必须被首先反调节。只能退还这张发票。"
account,code,addons/account/account_move_line.py,1311,"Cannot create an automatic sequence for this piece.
Put a sequence in the journal definition for automatic numbering or create a sequence manually for this piece.","这部分不能自动形成顺序.
在这个部分的日志里设置一个自动或手工生成的顺序号。"
account,code,addons/account/account.py,1553,Cannot create move with currency different from ..,不能不同币种的凭证
account,code,addons/account/account.py,1549,Cannot create moves for different companies.,不同公司间不能过账。
account,code,addons/account/account_invoice.py,830,"Cannot create the invoice.
The related payment term is probably misconfigured as it gives a computed amount greater than the total invoiced amount. In order to avoid rounding issues, the latest line of your payment term must be of type 'balance'.","无法创建发票。
相关的支付记录可能未确认核实，因为合计的总额大于发票的开票总额。为避免统计错误，请您确认最新的支付记录都在平衡状态。"
account,code,addons/account/account_invoice.py,453,"Cannot find a chart of accounts for this company, You should configure it. 
Please go to Account Configuration.","没有找到本公司的会计科目表. 
请在设置/科目菜单下进行设置."
account,code,addons/account/account_invoice.py,547,"Cannot find a chart of accounts for this company, You should configure it. 
Please go to Account Configuration.","没有找到本公司的会计科目表. 
请在设置/科目菜单下进行设置."
account,code,addons/account/account_invoice.py,566,"Cannot find a chart of accounts for this company, You should configure it. 
Please go to Account Configuration.","没有找到本公司的会计科目表. 
请在设置/科目菜单下进行设置."
account,code,addons/account/account_move_line.py,552,"Cannot find any account journal of ""%s"" type for this company, You should create one.
 Please go to Journal Configuration","没有找到该公司 %s 类型的分录。
可通过以下菜单新建： 
配置/分录/分录。"
account,code,addons/account/account_invoice.py,591,"Cannot find any account journal of type ""%s"" for this company, You should create one.
 Please go to Journal Configuration","没有找到该公司 的%s 分录。
可通过以下菜单创建： 
配置/分录/分录。"
account,code,addons/account/account.py,3454,Cannot generate an unused journal code.,不能生成一个未使用的凭证代码。
account,field,"account.tax.code,code",0,Case Code,事务编码
account,field,"account.tax.code.template,code",0,Case Code,事务编码
account,model,"account.account.type,name",account.data_account_type_cash,Cash,现金
account,selection,"account.analytic.journal,type",0,Cash,现金
account,selection,"account.bank.accounts.wizard,account_type",0,Cash,现金
account,selection,"account.entries.report,type",0,Cash,现金
account,selection,"account.journal,type",0,Cash,现金
account,code,addons/account/account.py,3070,Cash,现金
account,view,account.bank.statement,account.view_bank_statement_form2,Cash Control,现金控制
account,field,"account.journal,cash_control",0,Cash Control,现金控制
account,view,account.journal,account.view_account_journal_form,Cash Registers,现金出纳机
account,model,"ir.actions.act_window,name",account.action_view_bank_statement_tree,Cash Registers,现金出纳机
account,model,"ir.ui.menu,name",account.journal_cash_move_lines,Cash Registers,现金出纳机
account,view,account.bank.statement,account.view_bank_statement_form2,Cash Transactions,现金交易
account,field,"wizard.multi.charts.accounts,bank_accounts_id",0,Cash and Banks,现金与银行分录
account,field,"account.bank.statement,cash_control",0,Cash control,现金控制
account,field,"account.journal,cashbox_line_ids",0,CashBox,钱箱
account,model,"ir.model,name",account.model_account_cashbox_line,CashBox Line,钱箱明细
account,field,"account.bank.statement,details_ids",0,CashBox Lines,钱箱明细
account,view,account.journal,account.view_account_journal_form,CashBox Lines,钱箱明细
account,view,account.invoice.report,account.view_account_invoice_report_search,Category of Product,产品分类
account,field,"account.invoice.report,categ_id",0,Category of Product,产品分类
account,model,"ir.actions.report.xml,name",account.action_report_central_journal,Central Journal,集中分类账
account,field,"account.move.line,centralisation",0,Centralisation,集中
account,field,"account.journal,centralisation",0,Centralized Counterpart,集中的对方
account,view,website,account.report_centraljournal,Centralized Journal,集中的分类账
account,model,"ir.ui.menu,name",account.menu_account_central_journal,Centralizing Journal,集中分类账
account,xsl,account.transfer,0,Change,更改
account,view,account.change.currency,account.view_account_change_currency,Change Currency,更改币别
account,model,"ir.actions.act_window,name",account.action_account_change_currency,Change Currency,更改币别
account,model,"ir.model,name",account.model_account_change_currency,Change Currency,更改币别
account,field,"account.change.currency,currency_id",0,Change to,更改为
account,field,"account.account.template,chart_template_id",0,Chart Template,科目模板一览表
account,field,"account.fiscal.position.template,chart_template_id",0,Chart Template,科目模板一览表
account,field,"account.tax.template,chart_template_id",0,Chart Template,科目模板一览表
account,field,"wizard.multi.charts.accounts,chart_template_id",0,Chart Template,科目模板一览表
account,model,"ir.actions.act_window,name",account.open_account_charts_modules,Chart Templates,模板一览表
account,field,"account.aged.trial.balance,chart_account_id",0,Chart of Account,科目一览表
account,field,"account.balance.report,chart_account_id",0,Chart of Account,科目一览表
account,field,"account.central.journal,chart_account_id",0,Chart of Account,科目一览表
account,field,"account.common.account.report,chart_account_id",0,Chart of Account,科目一览表
account,field,"account.common.journal.report,chart_account_id",0,Chart of Account,科目一览表
account,field,"account.common.partner.report,chart_account_id",0,Chart of Account,科目一览表
account,field,"account.common.report,chart_account_id",0,Chart of Account,科目一览表
account,view,account.config.settings,account.view_account_config_settings,Chart of Account,科目一览表
account,field,"account.general.journal,chart_account_id",0,Chart of Account,科目一览表
account,field,"account.partner.balance,chart_account_id",0,Chart of Account,科目一览表
account,field,"account.partner.ledger,chart_account_id",0,Chart of Account,科目一览表
account,field,"account.print.journal,chart_account_id",0,Chart of Account,科目一览表
