module,type,name,res_id,src,value
mrp,field,"mrp.product.produce.line,lot_id",0,Lot,批次
mrp,field,"stock.move.consume,restrict_lot_id",0,Lot,批次
mrp,model,"res.groups,name",mrp.group_mrp_routings,Manage Routings,管理工艺路线
mrp,field,"mrp.config.settings,module_mrp_repair",0,Manage repairs of products ,关联产品的修理 
mrp,field,"mrp.config.settings,group_mrp_routings",0,Manage routings and work orders ,管理工艺路线和工作中心 
mrp,model,"res.groups,name",mrp.group_mrp_manager,Manager,经理
mrp,code,addons/mrp/procurement.py,33,Manufacture,Manufacture
mrp,code,addons/mrp/stock.py,256,Manufacture,Manufacture
mrp,field,"stock.warehouse,manufacture_pull_id",0,Manufacture Rule,Manufacture Rule
mrp,field,"stock.warehouse,manufacture_to_resupply",0,Manufacture in this Warehouse,Manufacture in this Warehouse
mrp,model,"ir.ui.menu,name",mrp.menu_mrp_manufacturing,Manufacturing,制造
mrp,model,"ir.ui.menu,name",mrp.next_id_77,Manufacturing,制造
mrp,view,product.product,mrp.product_product_form_view_bom_button,Manufacturing,制造
mrp,view,product.template,mrp.product_template_form_view_bom_button,Manufacturing,制造
mrp,field,"mrp.bom,product_efficiency",0,Manufacturing Efficiency,制造效率
mrp,field,"mrp.bom.line,product_efficiency",0,Manufacturing Efficiency,制造效率
mrp,field,"product.template,produce_delay",0,Manufacturing Lead Time,制造提前期
mrp,field,"res.company,manufacturing_lead",0,Manufacturing Lead Time,制造提前期
mrp,model,"ir.model,name",mrp.model_mrp_production,Manufacturing Order,制造订单
mrp,view,mrp.config.settings,mrp.view_mrp_config,Manufacturing Order,制造订单
mrp,view,mrp.production,mrp.mrp_production_form_view,Manufacturing Order,制造订单
mrp,field,"mrp.production.workcenter.line,production_id",0,Manufacturing Order,制造订单
mrp,field,"procurement.order,production_id",0,Manufacturing Order,制造订单
mrp,code,addons/mrp/procurement.py,131,Manufacturing Order <em>%s</em> created.,制造订单 <em>%s</em>  创建。
mrp,model,"ir.actions.act_window,name",mrp.act_product_mrp_production,Manufacturing Orders,制造订单
mrp,model,"ir.actions.act_window,name",mrp.mrp_production_action,Manufacturing Orders,制造订单
mrp,model,"ir.actions.act_window,name",mrp.mrp_production_action_planning,Manufacturing Orders,制造订单
mrp,model,"ir.ui.menu,name",mrp.menu_mrp_production_action,Manufacturing Orders,制造订单
mrp,view,mrp.production,mrp.mrp_production_form_view,Manufacturing Orders,制造订单
mrp,view,mrp.production,mrp.mrp_production_tree_view,Manufacturing Orders,制造订单
mrp,view,mrp.production,mrp.view_production_calendar,Manufacturing Orders,制造订单
mrp,view,mrp.production,mrp.view_production_graph,Manufacturing Orders,制造订单
mrp,model,"ir.actions.act_window,name",mrp.mrp_production_action2,Manufacturing Orders To Start,待开始的制造订单
mrp,model,"ir.actions.act_window,name",mrp.mrp_production_action4,Manufacturing Orders Waiting Products,等待产品的制造订单
mrp,model,"ir.actions.act_window,name",mrp.mrp_production_action3,Manufacturing Orders in Progress,进行中的制造订单
mrp,view,mrp.production,mrp.view_mrp_production_filter,Manufacturing Orders which are currently in production.,正在生产过程中的制造订单
mrp,view,mrp.production,mrp.view_mrp_production_filter,Manufacturing Orders which are ready to start production.,可以开始生产的制造订单
mrp,view,mrp.production,mrp.view_mrp_production_filter,Manufacturing Orders which are waiting for raw materials.,等待原材料的制造订单
mrp,view,mrp.production,mrp.mrp_production_form_view,Mark as Started,标记为开始
mrp,model,"ir.ui.menu,name",mrp.menu_mrp_property,Master Bill of Materials,主物料表
mrp,view,mrp.config.settings,mrp.view_mrp_config,Master Data,主数据
mrp,field,"mrp.bom,message_ids",0,Messages,消息
mrp,field,"mrp.production,message_ids",0,Messages,消息
mrp,field,"mrp.production.workcenter.line,message_ids",0,Messages,消息
mrp,help,"mrp.bom,message_ids",0,Messages and communication history,消息和通信历史
mrp,help,"mrp.production,message_ids",0,Messages and communication history,消息和通信历史
mrp,help,"mrp.production.workcenter.line,message_ids",0,Messages and communication history,消息和通信历史
mrp,field,"mrp.product.produce,mode",0,Mode,模式
mrp,view,mrp.workcenter,mrp.view_mrp_workcenter_search,Mrp Workcenter,MRP 工作中心
mrp,field,"mrp.bom,name",0,Name,名称
mrp,field,"mrp.production.product.line,name",0,Name,名称
mrp,view,mrp.property,mrp.view_mrp_property_search,Name,名称
mrp,field,"mrp.property,name",0,Name,名称
mrp,field,"mrp.routing,name",0,Name,名称
mrp,field,"mrp.routing.workcenter,name",0,Name,名称
mrp,view,website,mrp.report_mrporder,Name,名称
mrp,selection,"mrp.production,state",0,New,新建
mrp,code,addons/mrp/procurement.py,127,No BoM exists for this product!,No BoM exists for this product!
mrp,view,website,mrp.report_mrporder,No. Of Cycles,循环数
mrp,view,website,mrp.report_mrporder,No. Of Hours,工时数
mrp,selection,"mrp.bom,type",0,Normal,普通
mrp,selection,"mrp.bom.line,type",0,Normal,普通
mrp,selection,"mrp.production,priority",0,Normal,普通
mrp,selection,"mrp.production,priority",0,Not urgent,不紧急
mrp,help,"mrp.property,composition",0,"Not used in computations, for information purpose only.",不是用来计算.仅仅是信息
mrp,view,mrp.routing,mrp.mrp_routing_form_view,Notes,备注
mrp,field,"mrp.production.workcenter.line,cycle",0,Number of Cycles,循环数
mrp,field,"mrp.routing.workcenter,cycle_nbr",0,Number of Cycles,循环数
mrp,field,"report.workcenter.load,cycle",0,Number of Cycles,循环数
mrp,field,"mrp.production.workcenter.line,hour",0,Number of Hours,工时数
mrp,field,"mrp.routing.workcenter,hour_nbr",0,Number of Hours,工时数
mrp,field,"report.workcenter.load,hour",0,Number of Hours,工时数
mrp,help,"mrp.routing.workcenter,cycle_nbr",0,Number of iterations this work center has to do in the specified operation of the routing.,工作中心完成这道工序需要执行的次数
mrp,help,"mrp.workcenter,capacity_per_cycle",0,"Number of operations this Work Center can do in parallel. If this Work Center represents a team of 5 workers, the capacity per cycle is 5.",此工作中心可以并行操作的数量。如果这个工作中心是5个工人的工作组，那么每循环的能力是5。
mrp,model,"ir.actions.client,name",mrp.action_client_mrp_menu,Open MRP Menu,打开MRP 菜单
mrp,view,mrp.routing,mrp.mrp_routing_form_view,Operation,作业
mrp,view,mrp.config.settings,mrp.view_mrp_config,Order,订单
mrp,model,"ir.ui.menu,name",mrp.menu_mrp_production_order_action,Order Planning,订单计划
mrp,constraint,mrp.production,0,Order quantity cannot be negative or zero!,订单数量不能是负数或者0！
mrp,field,"mrp.bom.line,bom_id",0,Parent BoM,上级物料清单
mrp,field,"mrp.routing.workcenter,routing_id",0,Parent Routing,上级工艺路线
mrp,view,website,mrp.report_mrporder,Partner Ref:,Partner Ref:
mrp,view,mrp.production,mrp.view_mrp_production_filter,Pending,等待中
mrp,selection,"mrp.workcenter.load,time_unit",0,Per month,每月
mrp,selection,"mrp.workcenter.load,time_unit",0,Per week,每周
mrp,selection,"mrp.bom.line,type",0,Phantom,Phantom
mrp,help,"mrp.bom.line,type",0,"Phantom: this product line will not appear in the raw materials of manufacturing orders,it will be directly replaced by the raw materials of its own BoM, without triggeringan extra manufacturing order.","Phantom: this product line will not appear in the raw materials of manufacturing orders,it will be directly replaced by the raw materials of its own BoM, without triggeringan extra manufacturing order."
mrp,model,"ir.ui.menu,name",mrp.menu_mrp_planning,Planning,计划
mrp,view,mrp.config.settings,mrp.view_mrp_config,Planning,计划
mrp,code,addons/mrp/stock.py,169,Please provide proper quantity.,Please provide proper quantity.
mrp,view,mrp.product_price,mrp.view_mrp_product_price_wizard,Print,打印
mrp,view,mrp.workcenter.load,mrp.view_mrp_workcenter_load_wizard,Print,打印
mrp,view,mrp.product_price,mrp.view_mrp_product_price_wizard,Print Cost Structure of Product.,打印产品成本结构
mrp,view,website,mrp.report_mrporder,Printing date:,Printing date:
mrp,field,"mrp.production,priority",0,Priority,优先级(0=紧急)
mrp,model,"ir.model,name",mrp.model_procurement_order,Procurement,补货
mrp,model,"ir.model,name",mrp.model_procurement_rule,Procurement Rule,补货规则
mrp,model,"ir.actions.act_window,name",mrp.act_mrp_product_produce,Produce,生产
mrp,view,mrp.product.produce,mrp.view_mrp_product_produce_wizard,Produce,生产
mrp,view,mrp.production,mrp.mrp_production_form_view,Produce,生产
mrp,field,"mrp.config.settings,module_mrp_byproduct",0,Produce several products from one manufacturing order,从一个制造订单生产几个产品
mrp,view,mrp.production,mrp.mrp_production_form_view,Produced Products,生产的产品
mrp,field,"mrp.production,move_created_ids2",0,Produced Products,生产的产品
mrp,model,"ir.model,name",mrp.model_product_product,Product,产品
mrp,view,mrp.bom,mrp.view_mrp_bom_filter,Product,产品
mrp,field,"mrp.bom,product_tmpl_id",0,Product,产品
mrp,view,mrp.bom.line,mrp.view_mrp_bom_line_filter,Product,产品
mrp,field,"mrp.bom.line,product_id",0,Product,产品
mrp,field,"mrp.product.produce.line,product_id",0,Product,产品
mrp,view,mrp.production,mrp.view_mrp_production_filter,Product,产品
mrp,field,"mrp.production,product_id",0,Product,产品
mrp,field,"mrp.production.product.line,product_id",0,Product,产品
mrp,field,"stock.move.consume,product_id",0,Product,产品
mrp,view,website,mrp.report_mrporder,Product,产品
mrp,model,"ir.actions.act_window,name",mrp.action_view_mrp_product_price_wizard,Product Cost Structure,产品成本构成
mrp,view,mrp.product_price,mrp.view_mrp_product_price_wizard,Product Cost Structure,产品成本构成
mrp,field,"mrp.production,move_prod_id",0,Product Move,产品移动
mrp,model,"ir.model,name",mrp.model_mrp_product_price,Product Price,产品价格
mrp,model,"ir.model,name",mrp.model_mrp_product_produce,Product Produce,产品生产
mrp,model,"ir.model,name",mrp.model_mrp_product_produce_line,Product Produce Consume lines,Product Produce Consume lines
mrp,field,"change.production.qty,product_qty",0,Product Qty,产品数量
mrp,field,"mrp.bom,product_qty",0,Product Quantity,产品数量
mrp,field,"mrp.bom.line,product_qty",0,Product Quantity,产品数量
mrp,field,"mrp.production,product_qty",0,Product Quantity,产品数量
mrp,field,"mrp.production.product.line,product_qty",0,Product Quantity,产品数量
mrp,field,"mrp.bom,product_rounding",0,Product Rounding,产品舍入
mrp,field,"mrp.bom.line,product_rounding",0,Product Rounding,产品舍入
mrp,model,"ir.model,name",mrp.model_product_template,Product Template,产品模板
mrp,field,"mrp.bom.line,product_uos",0,Product UOS,产品销售单位
mrp,field,"mrp.production.product.line,product_uos",0,Product UOS,产品销售单位
mrp,help,"mrp.bom.line,product_uos",0,Product UOS (Unit of Sale) is the unit of measurement for the invoicing and promotion of stock.,销售单位是用于开发票和推销产品的计量单位
mrp,field,"mrp.bom.line,product_uos_qty",0,Product UOS Qty,产品的销售单位数量
mrp,field,"mrp.production.product.line,product_uos_qty",0,Product UOS Quantity,产品的销售单位数量
mrp,field,"mrp.bom,product_uom",0,Product Unit of Measure,产品计量单位
mrp,field,"mrp.bom.line,product_uom",0,Product Unit of Measure,产品计量单位
mrp,field,"mrp.production,product_uom",0,Product Unit of Measure,产品计量单位
mrp,field,"mrp.production.product.line,product_uom",0,Product Unit of Measure,产品计量单位
mrp,field,"stock.move.consume,product_uom",0,Product Unit of Measure,产品计量单位
mrp,field,"mrp.production,product_uos",0,Product UoS,产品销售单位
mrp,field,"mrp.production,product_uos_qty",0,Product UoS Quantity,产品的销售单位数量
mrp,field,"mrp.bom,product_id",0,Product Variant,产品变体
mrp,view,website,mrp.report_mrporder,Product:,Product:
mrp,view,mrp.production,mrp.view_mrp_production_filter,Production,生产
mrp,view,mrp.routing,mrp.mrp_routing_search_view,Production Location,生产库位
mrp,field,"mrp.routing,location_id",0,Production Location,生产库位
mrp,model,"ir.actions.report.xml,name",mrp.action_report_production_order,Production Order,生产单
mrp,field,"mrp.production.product.line,production_id",0,Production Order,生产单
mrp,view,website,mrp.report_mrporder,Production Order N° :,生产单号:
mrp,field,"stock.move,production_id",0,Production Order for Produced Products,Production Order for Produced Products
mrp,field,"stock.move,raw_material_production_id",0,Production Order for Raw Materials,Production Order for Raw Materials
mrp,model,"ir.model,name",mrp.model_mrp_production_product_line,Production Scheduled Product,生产安排的产品
mrp,selection,"mrp.production,state",0,Production Started,已开始的生产
mrp,view,mrp.production,mrp.mrp_production_form_view,Production Work Centers,生产工作中心
mrp,field,"mrp.production,progress",0,Production progress,生产进度
mrp,view,mrp.production,mrp.view_mrp_production_filter,Production started late,延迟的生产
mrp,view,mrp.production,mrp.view_production_gantt,Productions,生产
mrp,model,"ir.actions.act_window,name",mrp.product_template_action,Products,产品
mrp,model,"ir.ui.menu,name",mrp.menu_mrp_bom,Products,产品
mrp,model,"ir.ui.menu,name",mrp.menu_mrp_product_form,Products,产品
mrp,view,mrp.config.settings,mrp.view_mrp_config,Products,产品
mrp,field,"mrp.product.produce,consume_lines",0,Products Consumed,Products Consumed
mrp,view,mrp.production,mrp.mrp_production_form_view,Products to Consume,待消耗的产品
mrp,field,"mrp.production,move_lines",0,Products to Consume,待消耗的产品
mrp,view,website,mrp.report_mrporder,Products to Consume,待消耗的产品
mrp,view,mrp.production,mrp.mrp_production_form_view,Products to Finish,待完工的产品
mrp,view,mrp.production,mrp.mrp_production_form_view,Products to Produce,待生产的产品
mrp,field,"mrp.production,move_created_ids",0,Products to Produce,待生产的产品
mrp,model,"ir.actions.act_window,name",mrp.mrp_property_action,Properties,属性
mrp,model,"ir.ui.menu,name",mrp.menu_mrp_property_action,Properties,属性
mrp,view,mrp.bom,mrp.mrp_bom_form_view,Properties,属性
mrp,field,"mrp.bom,property_ids",0,Properties,属性
mrp,field,"mrp.bom.line,property_ids",0,Properties,属性
mrp,view,mrp.property,mrp.mrp_property_form_view,Properties,属性
mrp,view,mrp.property,mrp.mrp_property_tree_view,Properties,属性
mrp,field,"procurement.order,property_ids",0,Properties,属性
mrp,view,mrp.property.group,mrp.mrp_property_group_form_view,Properties categories,属性分类
mrp,field,"mrp.property,composition",0,Properties composition,属性组成
mrp,model,"ir.model,name",mrp.model_mrp_property,Property,属性
mrp,model,"ir.model,name",mrp.model_mrp_property_group,Property Group,属性组
mrp,view,mrp.property,mrp.view_mrp_property_search,Property Group,属性组
mrp,field,"mrp.property,group_id",0,Property Group,属性组
mrp,field,"mrp.property.group,name",0,Property Group,属性组
mrp,model,"ir.actions.act_window,name",mrp.mrp_property_group_action,Property Groups,属性组
mrp,model,"ir.ui.menu,name",mrp.menu_mrp_property_group_action,Property Groups,属性组
mrp,code,addons/mrp/report/price.py,141,Quantity,数量
mrp,view,mrp.bom,mrp.mrp_bom_form_view,Quantity,数量
mrp,field,"mrp.product_price,number",0,Quantity,数量
mrp,view,mrp.production,mrp.mrp_production_form_view,Quantity,数量
mrp,field,"stock.move.consume,product_qty",0,Quantity,数量
mrp,view,website,mrp.report_mrpbomstructure,Quantity,数量
mrp,view,website,mrp.report_mrporder,Quantity,数量
mrp,field,"mrp.product.produce.line,product_qty",0,Quantity (in default UoM),Quantity (in default UoM)
mrp,view,website,mrp.report_mrporder,Quantity:,Quantity:
mrp,field,"mrp.production,location_src_id",0,Raw Materials Location,原材料库位
mrp,view,mrp.production,mrp.view_mrp_production_filter,Ready,准备好
mrp,selection,"mrp.production,state",0,Ready to Produce,已准备生产
mrp,view,mrp.bom,mrp.mrp_bom_form_view,Reference,参考
mrp,field,"mrp.bom,code",0,Reference,参考
mrp,field,"mrp.production,name",0,Reference,参考
mrp,sql_constraint,mrp.production,0,Reference must be unique per Company!,编号必须在公司内唯一！
mrp,help,"mrp.production,origin",0,Reference of the document that generated this production order request.,生成这张生产订单的前置单据编号
mrp,help,"mrp.bom,position",0,Reference to a position in an external plan.,外部计划位置的参考
mrp,field,"mrp.workcenter,resource_id",0,Resource,资源
mrp,model,"ir.ui.menu,name",mrp.menu_view_resource_calendar_leaves_search_mrp,Resource Leaves,资源准假
mrp,model,"ir.ui.menu,name",mrp.menu_pm_resources_config,Resources,资源
mrp,field,"mrp.production,user_id",0,Responsible,负责人
mrp,help,"mrp.bom,product_rounding",0,Rounding applied on the product quantity.,生产数量的小数位数
mrp,help,"mrp.bom.line,product_rounding",0,Rounding applied on the product quantity.,生产数量的小数位数
mrp,model,"ir.model,name",mrp.model_mrp_routing,Routing,工艺路线
mrp,view,mrp.bom,mrp.view_mrp_bom_filter,Routing,工艺路线
mrp,field,"mrp.bom,routing_id",0,Routing,工艺路线
mrp,view,mrp.bom.line,mrp.view_mrp_bom_line_filter,Routing,工艺路线
mrp,field,"mrp.bom.line,routing_id",0,Routing,工艺路线
mrp,view,mrp.production,mrp.view_mrp_production_filter,Routing,工艺路线
mrp,field,"mrp.production,routing_id",0,Routing,工艺路线
mrp,view,mrp.routing,mrp.mrp_routing_form_view,Routing,工艺路线
mrp,view,mrp.routing,mrp.mrp_routing_search_view,Routing,工艺路线
mrp,view,mrp.routing,mrp.mrp_routing_tree_view,Routing,工艺路线
mrp,view,mrp.routing.workcenter,mrp.mrp_routing_workcenter_form_view,Routing Work Centers,工序所在工作中心
mrp,view,mrp.routing.workcenter,mrp.mrp_routing_workcenter_tree_view,Routing Work Centers,工序所在工作中心
mrp,help,"mrp.routing.workcenter,routing_id",0,"Routing indicates all the Work Centers used, for how long and/or cycles.If Routing is indicated then,the third tab of a production order (Work Centers) will be automatically pre-completed.",工艺表示要用到的所有工作中心，需要多少时间或循环次数。如果这里输入了工艺，制造订单的第三个选项卡（工艺）会自动填充。
mrp,model,"ir.actions.act_window,name",mrp.mrp_routing_action,Routings,工艺路线
mrp,model,"ir.ui.menu,name",mrp.menu_mrp_routing_action,Routings,工艺路线
mrp,help,"mrp.config.settings,group_mrp_routings",0,Routings allow you to create and manage the manufacturing operations that should be followed within your work centers in order to produce a product. They are attached to bills of materials that will define the required raw materials.,工艺允许创建或管理在工作中心上要执行的操作。它被指定给物料清单。
mrp,view,website,mrp.report_mrporder,SO Number:,SO Number:
mrp,field,"mrp.production,date_planned",0,Scheduled Date,安排日期
mrp,view,mrp.production,mrp.view_mrp_production_filter,Scheduled Date by Month,Scheduled Date by Month
mrp,view,website,mrp.report_mrporder,Scheduled Date:,Scheduled Date:
mrp,view,mrp.production,mrp.view_mrp_production_filter,Scheduled Month,Scheduled Month
mrp,view,mrp.production,mrp.mrp_production_form_view,Scheduled Products,安排的产品
mrp,view,mrp.production.product.line,mrp.mrp_production_product_form_view,Scheduled Products,安排的产品
mrp,view,mrp.production.product.line,mrp.mrp_production_product_tree_view,Scheduled Products,安排的产品
mrp,field,"mrp.production,product_lines",0,Scheduled goods,安排的货物
mrp,view,mrp.production,mrp.mrp_production_form_view,Scrap Products,损耗产品
mrp,view,mrp.property,mrp.view_mrp_property_search,Search,搜索
mrp,view,mrp.bom,mrp.view_mrp_bom_filter,Search Bill Of Material,搜索物料清单
mrp,view,mrp.bom.line,mrp.view_mrp_bom_line_filter,Search Bill Of Material Components,Search Bill Of Material Components
mrp,view,mrp.production,mrp.view_mrp_production_filter,Search Production,搜索产品
mrp,view,mrp.workcenter,mrp.view_mrp_workcenter_search,Search for mrp workcenter,工作中心列表
mrp,help,"res.company,manufacturing_lead",0,Security days for each manufacturing operation.,每个制造作业的确保天数
mrp,field,"mrp.product.produce,product_qty",0,Select Quantity,选择数量
mrp,view,mrp.workcenter.load,mrp.view_mrp_workcenter_load_wizard,Select time unit,选择时间单位
mrp,field,"mrp.bom,sequence",0,Sequence,序列
mrp,field,"mrp.bom.line,sequence",0,Sequence,序列
mrp,field,"mrp.production.workcenter.line,sequence",0,Sequence,序列
mrp,field,"mrp.routing.workcenter,sequence",0,Sequence,序列
mrp,view,website,mrp.report_mrporder,Sequence,序列
mrp,selection,"mrp.bom,type",0,Set,Set
mrp,help,"mrp.bom,type",0,"Set: When processing a sales order for this product, the delivery order will contain the raw materials, instead of the finished product.","Set: When processing a sales order for this product, the delivery order will contain the raw materials, instead of the finished product."
mrp,field,"mrp.production,origin",0,Source Document,源单据
mrp,view,website,mrp.report_mrporder,Source Document:,Source Document:
mrp,view,website,mrp.report_mrporder,Source Location,源库位
mrp,help,"mrp.workcenter,costs_cycle",0,Specify Cost of Work Center per cycle.,输入每循环的工作中心成本
mrp,help,"mrp.workcenter,costs_hour",0,Specify Cost of Work Center per hour.,输入每小时的工作中心成本
mrp,help,"mrp.product_price,number",0,Specify quantity of products to produce or buy. Report of Cost structure will be displayed base on this quantity.,输入要生产或采购的产品数量。报表会列出这些数量该产品的成本结构
mrp,field,"mrp.production,date_start",0,Start Date,开始日期
mrp,view,mrp.production,mrp.view_mrp_production_filter,Status,状态
mrp,field,"mrp.production,state",0,Status,状态
mrp,model,"ir.model,name",mrp.model_stock_move,Stock Move,库存移动
mrp,field,"report.mrp.inout,value",0,Stock value,库存值
mrp,model,"ir.model,name",mrp.model_report_mrp_inout,Stock value variation,库存值变化
mrp,view,report.mrp.inout,mrp.view_report_in_out_picking_form,Stock value variation,库存值变化
mrp,view,report.mrp.inout,mrp.view_report_in_out_picking_graph,Stock value variation,库存值变化
mrp,view,report.mrp.inout,mrp.view_report_in_out_picking_tree,Stock value variation,库存值变化
mrp,field,"mrp.bom,message_summary",0,Summary,摘要
mrp,field,"mrp.production,message_summary",0,Summary,摘要
mrp,field,"mrp.production.workcenter.line,message_summary",0,Summary,摘要
mrp,code,addons/mrp/report/price.py,141,Supplier Price per Unit of Measure,每一单位的供应商价格
mrp,help,"stock.move,consumed_for",0,Technical field used to make the traceability of produced products,Technical field used to make the traceability of produced products
mrp,code,addons/mrp/mrp.py,345,The Product Unit of Measure you chose has a different category than in the product form.,你选择的计量单位跟产品表单的计量单位在不同的类别。
mrp,code,addons/mrp/mrp.py,434,The Product Unit of Measure you chose has a different category than in the product form.,你选择的计量单位跟产品表单的计量单位在不同的类别。
mrp,constraint,mrp.workcenter,0,The capacity per cycle must be strictly positive.,The capacity per cycle must be strictly positive.
mrp,help,"mrp.production,routing_id",0,The list of operations (list of work centers) to produce the finished product. The routing is mainly used to compute work center costs during operations and to plan future loads on work centers based on production plannification.,制造产成品需要的工序列表（也就是工作中心的列表）。工艺主要用于计算工作中心在制造过程中的成本和在生产计划过程中规划工作中心的工作负载
mrp,help,"mrp.bom,routing_id",0,The list of operations (list of work centers) to produce the finished product. The routing is mainly used to compute work center costs during operations and to plan future loads on work centers based on production planning.,生产产成品需要的一系列操作（发生在一系列工作中心上）。工艺主要用于计算工作中心成本和根据生产计划来规划工作中心负载。
mrp,help,"mrp.bom.line,routing_id",0,The list of operations (list of work centers) to produce the finished product. The routing is mainly used to compute work center costs during operations and to plan future loads on work centers based on production planning.,生产产成品需要的一系列操作（发生在一系列工作中心上）。工艺主要用于计算工作中心成本和根据生产计划来规划工作中心负载。
mrp,help,"mrp.config.settings,group_mrp_properties",0,The selection of the right Bill of Material to use will depend on the properties specified on the sales order and the Bill of Material.,被正确使用的BOM依赖于销售单和BOM中指定的属性
mrp,help,"mrp.config.settings,module_mrp_operations",0,"This allows to add state, date_start,date_stop in production order operation lines (in the ""Work Centers"" tab).
-This installs the module mrp_operations.","This allows to add state, date_start,date_stop in production order operation lines (in the ""Work Centers"" tab).
-This installs the module mrp_operations."
mrp,help,"mrp.config.settings,module_product_manufacturer",0,"This allows you to define the following for a product:
* Manufacturer
* Manufacturer Product Name
* Manufacturer Product Code
* Product Attributes.
-This installs the module product_manufacturer.","This allows you to define the following for a product:
* Manufacturer
* Manufacturer Product Name
* Manufacturer Product Code
* Product Attributes.
-This installs the module product_manufacturer."
mrp,field,"mrp.workcenter,time_stop",0,Time after prod.,生产后时间
mrp,field,"mrp.workcenter,time_start",0,Time before prod.,生产前时间
mrp,field,"mrp.workcenter,time_cycle",0,Time for 1 cycle (hour),一个循环的时间(小时)
mrp,help,"mrp.workcenter,time_cycle",0,Time in hours for doing one cycle.,一个循环的工作小时数
mrp,help,"mrp.workcenter,time_stop",0,Time in hours for the cleaning.,清理的小时数
mrp,help,"mrp.workcenter,time_start",0,Time in hours for the setup.,设置的小时数
mrp,help,"mrp.routing.workcenter,hour_nbr",0,Time in hours for this Work Center to achieve the operation of the specified routing.,要完成特定工序在此工作中心上需要花费的小时数
mrp,view,mrp.product.produce,mrp.view_mrp_product_produce_wizard,To Consume,To Consume
mrp,code,addons/mrp/report/price.py,162,Total Cost of %s %s,总成本：%s %s
mrp,code,addons/mrp/report/price.py,213,Total Cost of %s %s,总成本：%s %s
mrp,view,mrp.production,mrp.mrp_production_tree_view,Total Cycles,总循环
mrp,field,"mrp.production,cycle_total",0,Total Cycles,总循环
mrp,view,mrp.production,mrp.mrp_production_tree_view,Total Hours,总工时
mrp,field,"mrp.production,hour_total",0,Total Hours,总工时
mrp,view,mrp.production,mrp.mrp_production_tree_view,Total Qty,总数量
mrp,field,"product.template,track_production",0,Track Manufacturing Lots,Track Manufacturing Lots
mrp,field,"mrp.product.produce,track_production",0,Track production,Track production
mrp,view,mrp.bom,mrp.view_mrp_bom_filter,Type,类型
mrp,view,mrp.bom.line,mrp.view_mrp_bom_line_filter,Type,类型
mrp,view,mrp.workcenter,mrp.view_mrp_workcenter_search,Type,类型
mrp,field,"mrp.workcenter.load,time_unit",0,Type of period,期间类型
mrp,view,mrp.production,mrp.mrp_production_form_view,Unit of Measure,计量单位
mrp,help,"mrp.bom,product_uom",0,Unit of Measure (Unit of Measure) is the unit of measurement for the inventory control,计量单位是存货的 计量单位
mrp,help,"mrp.bom.line,product_uom",0,Unit of Measure (Unit of Measure) is the unit of measurement for the inventory control,计量单位是存货的 计量单位
mrp,field,"mrp.bom,message_unread",0,Unread Messages,未读消息
mrp,field,"mrp.production,message_unread",0,Unread Messages,未读消息
mrp,field,"mrp.production.workcenter.line,message_unread",0,Unread Messages,未读消息
mrp,view,mrp.production,mrp.mrp_production_form_view,Update,更新
mrp,selection,"mrp.production,priority",0,Urgent,紧急
mrp,model,"res.groups,name",mrp.group_mrp_user,User,用户
mrp,field,"mrp.bom,date_start",0,Valid From,有效自
mrp,field,"mrp.bom.line,date_start",0,Valid From,有效自
mrp,view,mrp.bom,mrp.view_mrp_bom_filter,Valid From Date by Month,Valid From Date by Month
mrp,view,mrp.bom.line,mrp.view_mrp_bom_line_filter,Valid From Date by Month,Valid From Date by Month
mrp,view,mrp.bom,mrp.view_mrp_bom_filter,Valid From Month,Valid From Month
mrp,view,mrp.bom.line,mrp.view_mrp_bom_line_filter,Valid From Month,Valid From Month
mrp,field,"mrp.bom,date_stop",0,Valid Until,有效至
mrp,field,"mrp.bom.line,date_stop",0,Valid Until,有效至
mrp,help,"mrp.bom.line,date_start",0,Validity of component. Keep empty if it's always valid.,Validity of component. Keep empty if it's always valid.
mrp,help,"mrp.bom.line,date_stop",0,Validity of component. Keep empty if it's always valid.,Validity of component. Keep empty if it's always valid.
mrp,help,"mrp.bom,date_start",0,Validity of this BoM. Keep empty if it's always valid.,Validity of this BoM. Keep empty if it's always valid.
mrp,help,"mrp.bom,date_stop",0,Validity of this BoM. Keep empty if it's always valid.,Validity of this BoM. Keep empty if it's always valid.
mrp,view,mrp.bom,mrp.view_mrp_bom_filter,Variant,Variant
mrp,field,"mrp.bom.line,attribute_value_ids",0,Variants,变体
mrp,selection,"mrp.production,priority",0,Very Urgent,非常紧急
mrp,model,"ir.model,name",mrp.model_stock_warehouse,Warehouse,仓库
mrp,code,addons/mrp/mrp.py,345,Warning,Warning
mrp,code,addons/mrp/mrp.py,434,Warning,Warning
mrp,code,addons/mrp/mrp.py,351,Warning!,Warning!
mrp,code,addons/mrp/stock.py,42,Warning!,Warning!
mrp,code,addons/mrp/stock.py,44,Warning!,Warning!
mrp,code,addons/mrp/stock.py,169,Warning!,Warning!
mrp,field,"mrp.bom,website_message_ids",0,Website Messages,网站消息
mrp,field,"mrp.production,website_message_ids",0,Website Messages,网站消息
mrp,field,"mrp.production.workcenter.line,website_message_ids",0,Website Messages,网站消息
mrp,help,"mrp.bom,website_message_ids",0,Website communication history,网站沟通记录
