module,type,name,res_id,src,value
product,view,product.pricelist.item,product.product_pricelist_item_form_view,Price Computation,价格计算
product,field,"product.pricelist.item,price_discount",0,Price Discount,价格折扣
product,field,"product.attribute.price,price_extra",0,Price Extra,额外价格
product,help,"product.attribute.value,price_extra",0,"Price Extra: Extra price for the variant with this attribute value on sale price. eg. 200 price extra, 1000 + 200 = 1200.","Price Extra: Extra price for the variant with this attribute value on sale price. eg. 200 price extra, 1000 + 200 = 1200."
product,model,"ir.actions.act_window,name",product.action_product_price_list,Price List,价格表
product,model,"ir.model,name",product.model_product_price_list,Price List,价格表
product,view,product.price_list,product.view_product_price_list,Price List,价格表
product,field,"product.pricelist.version,pricelist_id",0,Price List,价格表
product,view,website,product.report_pricelist,Price List,价格表
product,field,"product.pricelist.version,items_id",0,Price List Items,价格表项目
product,view,website,product.report_pricelist,Price List Name,价格表名称
product,field,"product.pricelist.item,price_version_id",0,Price List Version,价格表版本
product,field,"product.price.type,name",0,Price Name,价格名称
product,field,"product.pricelist.item,price_round",0,Price Rounding,价格舍入
product,field,"product.pricelist.item,price_surcharge",0,Price Surcharge,价格额外费用
product,model,"ir.model,name",product.model_product_price_type,Price Type,价格类型
product,model,"ir.actions.act_window,name",product.product_price_type_action,Price Types,价格类型
product,model,"ir.ui.menu,name",product.menu_product_price_type,Price Types,价格类型
product,view,product.product,product.product_kanban_view,Price:,价格:
product,view,product.template,product.product_template_kanban_view,Price:,价格:
product,field,"product.price_list,price_list",0,PriceList,价格表
product,model,"ir.actions.report.xml,name",product.action_report_pricelist,Pricelist,价格表
product,model,"ir.model,name",product.model_product_pricelist,Pricelist,价格表
product,view,product.supplierinfo,product.product_supplierinfo_form_view,Pricelist,价格表
product,field,"product.template,pricelist_id",0,Pricelist,价格表
product,field,"product.pricelist,name",0,Pricelist Name,价格表名称
product,model,"ir.model,name",product.model_product_pricelist_type,Pricelist Type,价格表类型
product,field,"product.pricelist,type",0,Pricelist Type,价格表类型
product,model,"ir.model,name",product.model_product_pricelist_version,Pricelist Version,价格表版本
product,view,product.pricelist,product.product_pricelist_view,Pricelist Version,价格表版本
product,view,product.pricelist.version,product.product_pricelist_version_form_view,Pricelist Version,价格表版本
product,view,product.pricelist.version,product.product_pricelist_version_tree_view,Pricelist Version,价格表版本
product,model,"ir.actions.act_window,name",product.product_pricelist_action,Pricelist Versions,价格表版本
product,model,"ir.ui.menu,name",product.menu_product_pricelist_action,Pricelist Versions,价格表版本
product,field,"product.pricelist,version_id",0,Pricelist Versions,价格表版本
product,model,"ir.model,name",product.model_product_pricelist_item,Pricelist item,价格表明细
product,model,"ir.actions.act_window,name",product.product_pricelist_action2,Pricelists,价格表
product,model,"ir.actions.act_window,name",product.product_pricelist_action_for_purchase,Pricelists,价格表
product,model,"ir.ui.menu,name",product.menu_product_pricelist_action2,Pricelists,价格表
product,model,"ir.ui.menu,name",product.menu_product_pricelist_main,Pricelists,价格表
product,view,res.partner,product.view_partner_property_form,Pricelists are managed on,价格表被管理在
product,view,product.price_list,product.view_product_price_list,Print,打印
product,view,website,product.report_pricelist,Print date,Print date
product,view,product.template,product.product_template_form_view,Procurements,补货
product,model,"ir.model,name",product.model_product_product,Product,产品
product,field,"product.packaging,product_tmpl_id",0,Product,产品
product,field,"product.pricelist.item,product_id",0,Product,产品
product,view,product.template,product.product_template_form_view,Product,产品
product,view,product.template,product.product_template_search_view,Product,产品
product,view,product.template,product.product_template_tree_view,Product,产品
product,model,"res.request.link,name",product.req_link_product,Product,产品
product,model,"ir.model,name",product.model_product_attribute,Product Attribute,产品属性
product,field,"product.attribute.line,value_ids",0,Product Attribute Value,产品属性值
product,field,"product.attribute.price,value_id",0,Product Attribute Value,产品属性值
product,field,"product.template,attribute_line_ids",0,Product Attributes,产品属性
product,model,"ir.actions.act_window,name",product.product_category_action_form,Product Categories,产品类别
product,model,"ir.ui.menu,name",product.menu_product_category_action_form,Product Categories,产品类别
product,view,product.category,product.product_category_form_view,Product Categories,产品类别
product,view,product.category,product.product_category_list_view,Product Categories,产品类别
product,view,product.category,product.product_category_search_view,Product Categories,产品类别
product,view,product.category,product.product_category_tree_view,Product Categories,产品类别
product,model,"ir.ui.menu,name",product.prod_config_main,Product Categories & Attributes,产品类别 & 属性
product,model,"ir.model,name",product.model_product_category,Product Category,产品分类
product,field,"product.pricelist.item,categ_id",0,Product Category,产品分类
product,field,"product.price.type,field",0,Product Field,产品字段
product,field,"product.template,product_manager",0,Product Manager,产品经理
product,view,product.template,product.product_template_form_view,Product Name,产品名称
product,model,"ir.model,name",product.model_product_template,Product Template,产品模板
product,field,"product.attribute.line,product_tmpl_id",0,Product Template,产品模板
product,field,"product.attribute.price,product_tmpl_id",0,Product Template,产品模板
product,field,"product.price.history,product_template_id",0,Product Template,产品模板
product,field,"product.pricelist.item,product_tmpl_id",0,Product Template,产品模板
product,view,product.product,product.product_search_form_view,Product Template,产品模板
product,field,"product.product,product_tmpl_id",0,Product Template,产品模板
product,field,"product.supplierinfo,product_tmpl_id",0,Product Template,产品模板
product,view,product.template,product.product_template_only_form_view,Product Template,产品模板
product,field,"product.template,type",0,Product Type,产品类型
product,model,"ir.model,name",product.model_product_uom,Product Unit of Measure,产品计量单位
product,view,product.product,product.product_normal_form_view,Product Variant,产品变体
product,view,product.template,product.product_template_search_view,Product Variant,产品变体
product,model,"ir.actions.act_window,name",product.product_normal_action,Product Variants,产品变体
product,model,"ir.actions.act_window,name",product.product_normal_action_sell,Product Variants,产品变体
product,model,"ir.actions.act_window,name",product.product_normal_action_tree,Product Variants,产品变体
product,model,"ir.actions.act_window,name",product.product_variant_action,Product Variants,产品变体
product,model,"ir.ui.menu,name",product.menu_products,Product Variants,产品变体
product,view,product.product,product.product_product_tree_view,Product Variants,产品变体
product,model,"ir.model,name",product.model_product_uom_categ,Product uom categ,产品计量单位类别
product,model,"ir.actions.act_window,name",product.product_template_action,Products,产品
product,model,"ir.ui.menu,name",product.menu_product_template_action,Products,产品
product,field,"product.template,product_variant_ids",0,Products,产品
product,model,"ir.actions.report.xml,name",product.report_product_label,Products Labels,产品标签
product,view,product.pricelist.item,product.product_pricelist_item_form_view,Products Listprices Items,产品标价项目
product,view,product.pricelist.item,product.product_pricelist_item_tree_view,Products Listprices Items,产品标价项目
product,view,product.pricelist,product.product_pricelist_view_search,Products Price,产品价格
product,view,product.pricelist,product.product_pricelist_view,Products Price List,产品价格表
product,view,product.pricelist,product.product_pricelist_view_tree,Products Price List,产品价格表
product,view,product.pricelist,product.product_pricelist_view_search,Products Price Search,产品价格搜索
product,view,product.price.type,product.product_price_type_view,Products Price Type,产品价格类型
product,model,"ir.actions.act_window,name",product.product_category_action,Products by Category,产品类别
product,model,"ir.ui.menu,name",product.menu_products_category,Products by Category,产品类别
product,code,addons/product/product.py,876,Products: ,产品： 
product,model,"product.price.type,name",product.list_price,Public Price,公开价格
product,field,"product.product,lst_price",0,Public Price,公开价格
product,field,"product.template,lst_price",0,Public Price,公开价格
product,model,"product.pricelist,name",product.list0,Public Pricelist,公共价格表
product,view,product.template,product.product_template_form_view,Purchase,采购
product,field,"product.template,description_purchase",0,Purchase Description,采购说明
product,model,"res.groups,name",product.group_purchase_pricelist,Purchase Pricelists,采购价格表
product,field,"product.template,uom_po_id",0,Purchase Unit of Measure,采购计量单位
product,field,"pricelist.partnerinfo,min_quantity",0,Quantity,数量
product,field,"product.supplierinfo,qty",0,Quantity,数量
product,field,"product.packaging,qty",0,Quantity by Package,包装数量
product,field,"product.price_list,qty1",0,Quantity-1,Quantity-1
product,field,"product.price_list,qty2",0,Quantity-2,Quantity-2
product,field,"product.price_list,qty3",0,Quantity-3,Quantity-3
product,field,"product.price_list,qty4",0,Quantity-4,Quantity-4
product,field,"product.price_list,qty5",0,Quantity-5,Quantity-5
product,field,"product.uom,factor",0,Ratio,比例
product,selection,"product.uom,uom_type",0,Reference Unit of Measure for this category,这个类别的参考计量单位
product,field,"product.category,parent_right",0,Right Parent,右父项
product,view,product.pricelist.item,product.product_pricelist_item_form_view,Rounding Method,舍入方法
product,field,"product.uom,rounding",0,Rounding Precision,舍入精度
product,field,"product.pricelist.item,name",0,Rule Name,规则名称
product,view,product.template,product.product_template_form_view,Sale Conditions,销售条件
product,field,"product.template,description_sale",0,Sale Description,销售说明
product,field,"product.template,list_price",0,Sale Price,销售价格
product,model,"product.pricelist.type,name",product.pricelist_type_sale,Sale Pricelist,销售价格表
product,field,"res.partner,property_product_pricelist",0,Sale Pricelist,销售价格表
product,model,"product.category,name",product.product_category_1,Saleable,可销售
product,view,product.template,product.product_template_form_view,Sales,销售
product,view,res.partner,product.view_partner_property_form,Sales & Purchases,销售&采购
product,model,"res.groups,name",product.group_sale_pricelist,Sales Pricelists,销售价格表
product,help,"product.template,categ_id",0,Select category for the current product,为当前产品选择一个类别
product,field,"product.attribute.value,sequence",0,Sequence,序列
product,field,"product.category,sequence",0,Sequence,序列
product,field,"product.packaging,sequence",0,Sequence,序列
product,field,"product.pricelist.item,sequence",0,Sequence,序列
product,field,"product.supplierinfo,sequence",0,Sequence,序列
product,model,"product.template,name",product.product_product_consultant_product_template,Service,服务
product,selection,"product.template,type",0,Service,服务
product,view,product.template,product.product_template_search_view,Services,服务
product,help,"product.pricelist.item,price_round",0,"Sets the price so that it is a multiple of this value.
Rounding is applied after the discount and before the surcharge.
To have prices that end in 9.99, set rounding 10, surcharge -0.01","设定价格,因为它是一个多元价格, 四舍五入后打折或加入附加费. 
以价格9.99为例四舍五入为10附加费为-0.001."
product,field,"product.product,image_small",0,Small-sized image,小尺寸图片
product,field,"product.template,image_small",0,Small-sized image,小尺寸图片
product,help,"product.template,image_small",0,"Small-sized image of the product. It is automatically resized as a 64x64px image, with aspect ratio preserved. Use this field anywhere a small image is required.",产品的小尺寸图片。保持纵横比，自动缩放为64x64px。用于任何需要小图片的场合
product,selection,"product.uom,uom_type",0,Smaller than the reference Unit of Measure,小于参考计量单位
product,help,"product.pricelist.item,categ_id",0,Specify a product category if this rule only applies to products belonging to this category or its children categories. Keep empty otherwise.,指定一个产品分类 ，规则只被应用在与这个分类以及它的子类一致的产品上。其它情况留空
product,help,"product.pricelist.item,product_id",0,Specify a product if this rule only applies to one product. Keep empty otherwise.,如果规则只适用一个产品，就指定一个产品，否则留空。
product,help,"product.pricelist.item,product_tmpl_id",0,Specify a template if this rule only applies to one product template. Keep empty otherwise.,如果这条规则只能用于一个产品模版，则指定一个模版。否则留空。
product,help,"product.template,uos_id",0,Specify a unit of measure here if invoicing is made in another unit of measure than inventory. Keep empty to use the default unit of measure.,Specify a unit of measure here if invoicing is made in another unit of measure than inventory. Keep empty to use the default unit of measure.
product,help,"product.template,sale_ok",0,Specify if the product can be selected in a sales order line.,如果产品能在销售单明细在被选择，则指定。
product,help,"product.pricelist.item,price_surcharge",0,Specify the fixed amount to add or substract(if negative) to the amount calculated with the discount.,指定固定金额来添加或减去(如果负)，用作折扣来计算金额。
product,help,"product.pricelist.item,price_max_margin",0,Specify the maximum amount of margin over the base price.,指定基于基准价格的最大利润
product,help,"product.pricelist.item,price_min_margin",0,Specify the minimum amount of margin over the base price.,指定基于基准价格的最大利润
product,field,"product.pricelist.version,date_start",0,Start Date,开始日期
product,view,product.template,product.product_template_form_view,Status,状态
product,field,"product.template,state",0,Status,状态
product,selection,"product.template,type",0,Stockable Product,可库存产品
product,field,"product.product,message_summary",0,Summary,摘要
product,field,"product.template,message_summary",0,Summary,摘要
product,field,"product.supplierinfo,name",0,Supplier,供应商
product,field,"product.template,seller_ids",0,Supplier,供应商
product,view,product.supplierinfo,product.product_supplierinfo_form_view,Supplier Information,供应商信息
product,view,product.supplierinfo,product.product_supplierinfo_tree_view,Supplier Information,供应商信息
product,field,"product.template,seller_delay",0,Supplier Lead Time,供应商交货提前期
product,field,"product.supplierinfo,pricelist_ids",0,Supplier Pricelist,供应商价格表
product,code,addons/product/pricelist.py,440,Supplier Prices on the product form,产品表单中的供应商价格
product,field,"product.supplierinfo,product_code",0,Supplier Product Code,供应商产品代码
product,field,"product.supplierinfo,product_name",0,Supplier Product Name,供应商产品名称
product,field,"product.template,seller_qty",0,Supplier Quantity,供应商数量
product,field,"product.supplierinfo,product_uom",0,Supplier Unit of Measure,供应商单位
product,help,"product.supplierinfo,name",0,Supplier of this product,产品供应商
product,view,product.template,product.product_template_form_view,Suppliers,供应商
product,field,"product.product,name_template",0,Template Name,模板名称
product,help,"product.packaging,ean",0,The EAN code of the package unit.,包装单元的 EAN 条码
product,help,"product.packaging,code",0,The code of the transport unit.,运输单位代码
product,view,product.pricelist.item,product.product_pricelist_item_form_view,The computed price is expressed in the default Unit of Measure of the product.,The computed price is expressed in the default Unit of Measure of the product.
product,help,"product.uom,rounding",0,"The computed quantity will be a multiple of this value. Use 1.0 for a Unit of Measure that cannot be further split, such as a piece.",计算的数量将是这个值的倍数。  不能进一步分割的单位，比如 1 片，使用1.0 。
product,sql_constraint,product.uom,0,The conversion ratio for a unit of measure cannot be 0!,计量单位的转换比率不能为 0！
product,help,"product.price.type,currency_id",0,The currency the field is expressed in.,货币字段的表达式
product,help,"product.template,weight",0,The gross weight in Kg.,毛重，公斤
product,help,"product.ul,height",0,The height of the package,包装的高度
product,help,"product.ul,length",0,The length of the package,包装的长度
product,help,"product.supplierinfo,min_qty",0,"The minimal quantity to purchase to this supplier, expressed in the supplier Product Unit of Measure if not empty, in the default unit of measure of the product otherwise.",从供应商采购的最小数量，如果不是空的，就按明示的供应商单位。否则就是默认的计量单位。
product,help,"pricelist.partnerinfo,min_quantity",0,"The minimal quantity to trigger this rule, expressed in the supplier Unit of Measure if any or in the default Unit of Measure of the product otherrwise.",最小数量触发这个规则，如果指明了就是供应商单位，否则就是产品的默认计量单位
product,help,"product.template,weight_net",0,The net weight in Kg.,净重，公斤
product,help,"product.packaging,rows",0,The number of layers on a pallet or box,托盘或箱子的层数
product,help,"product.packaging,ul_qty",0,The number of packages by layer,每层的包裹数
product,code,addons/product/product.py,415,"The operation cannot be completed:
You trying to delete an attribute value with a reference on a product variant.","The operation cannot be completed:
You trying to delete an attribute value with a reference on a product variant."
product,view,product.supplierinfo,product.product_supplierinfo_form_view,The prices below will only be taken into account when your pricelist is set as based on supplier prices.,当你的价格表被设置为基于供应商价格时，下面的价格将被带进账目中
product,help,"product.packaging,qty",0,The total number of products you can put by pallet or box.,你能放入托盘或箱子的产品数量。
product,help,"product.template,volume",0,The volume in m3.,这体积是m3
product,help,"product.packaging,weight",0,"The weight of a full package, pallet or box.",完整包裹、托盘或者箱子的重量
product,help,"product.ul,width",0,The width of the package,包裹的宽度
product,sql_constraint,product.attribute.value,0,This attribute value already exists !,This attribute value already exists !
product,help,"product.supplierinfo,product_uom",0,This comes from the product form.,此处源自该产品表单。
product,help,"product.product,image_variant",0,"This field holds the image used as image for the product variant, limited to 1024x1024px.","This field holds the image used as image for the product variant, limited to 1024x1024px."
product,help,"product.template,image",0,"This field holds the image used as image for the product, limited to 1024x1024px.",该字段保存产品的图片，限制到  1024x1024px.
product,help,"product.supplierinfo,qty",0,This is a quantity which is converted into Default Unit of Measure.,这是转换为默认计量单位的值
product,help,"product.template,seller_qty",0,This is minimum quantity to purchase from Main Supplier.,供应商的最低订购量
product,help,"product.template,seller_delay",0,This is the average delay in days between the purchase order confirmation and the receipts for this product and for the default supplier. It is used by the scheduler to order requests based on reordering delays.,This is the average delay in days between the purchase order confirmation and the receipts for this product and for the default supplier. It is used by the scheduler to order requests based on reordering delays.
product,help,"product.product,price_extra",0,This is the sum of the extra price of all attributes,This is the sum of the extra price of all attributes
product,view,product.template,product.product_template_form_view,This note will be displayed on requests for quotation...,此备注将被显示在询价单 ...
product,help,"pricelist.partnerinfo,price",0,This price will be considered as a price for the supplier Unit of Measure if any or the default Unit of Measure of the product otherwise,这个价格是 按照供应商单位考虑的，其他情况是默认单位
product,help,"res.partner,property_product_pricelist",0,"This pricelist will be used, instead of the default one, for sales to the current partner","这价格表将会被使用,取代默认值,用之出售给当前伙伴."
product,help,"product.supplierinfo,product_code",0,This supplier's product code will be used when printing a request for quotation. Keep empty to use the internal one.,这是供应商的产品代码，将用于打印询价单。如果使用内部的代码请保持为空。
product,help,"product.supplierinfo,product_name",0,This supplier's product name will be used when printing a request for quotation. Keep empty to use the internal one.,此供应商产品名称用于打印询价单。为空则使用内部名称。
product,field,"product.packaging,weight",0,Total Package Weight,包装总重量
product,view,product.template,product.product_template_search_view,Type,类型
product,field,"product.ul,type",0,Type,类型
product,field,"product.uom,uom_type",0,Type,类型
product,selection,"product.ul,type",0,Unit,单件
product,model,"product.uom.categ,name",product.product_uom_categ_unit,Unit,单件
product,field,"pricelist.partnerinfo,price",0,Unit Price,单价
product,view,product.template,product.product_template_form_view,Unit of Measure,计量单位
product,field,"product.template,uom_id",0,Unit of Measure,计量单位
product,field,"product.uom,name",0,Unit of Measure,计量单位
product,field,"product.template,uos_coeff",0,Unit of Measure -> UOS Coeff,计量单位 -> 销售单位的系数
product,model,"ir.actions.act_window,name",product.product_uom_categ_form_action,Unit of Measure Categories,计量单位类别
product,model,"ir.ui.menu,name",product.menu_product_uom_categ_form_action,Unit of Measure Categories,计量单位类别
product,field,"product.uom,category_id",0,Unit of Measure Category,计量单位类别
product,code,addons/product/product.py,756,Unit of Measure categories Mismatch!,计量单位类别不一致
product,field,"product.template,uos_id",0,Unit of Sale,销售单位
product,model,"product.uom,name",product.product_uom_unit,Unit(s),Unit(s)
product,model,"ir.actions.act_window,name",product.product_uom_form_action,Units of Measure,计量单位
product,model,"ir.ui.menu,name",product.menu_product_uom_form_action,Units of Measure,计量单位
product,model,"ir.ui.menu,name",product.next_id_16,Units of Measure,计量单位
product,view,product.uom,product.product_uom_form_view,Units of Measure,计量单位
product,view,product.uom,product.product_uom_tree_view,Units of Measure,计量单位
product,view,product.uom.categ,product.product_uom_categ_form_view,Units of Measure categories,计量单位类别
product,field,"product.product,message_unread",0,Unread Messages,未读消息
product,field,"product.template,message_unread",0,Unread Messages,未读消息
product,help,"product.pricelist.type,key",0,Used in the code to select specific prices based on the context. Keep unchanged.,基于上下文用代码来确定具体的价格. (保持不变)
product,field,"product.attribute.value,name",0,Value,值
product,field,"product.attribute,value_ids",0,Values,值
product,selection,"product.template,mes_type",0,Variable,变量
product,field,"product.product,price_extra",0,Variant Extra Price,变体额外价格
product,field,"product.product,image_variant",0,Variant Image,变体图片
product,view,product.template,product.product_template_only_form_view,Variant Prices,变体价格
product,model,"ir.actions.act_window,name",product.variants_template_action,Variant Values,变体值
product,view,product.attribute,product.attribute_tree_view,Variant Values,变体值
product,view,product.attribute.value,product.variants_template_tree_view,Variant Values,变体值
product,view,product.attribute.value,product.variants_tree_view,Variant Values,变体值
product,field,"product.attribute.value,product_ids",0,Variants,变体
product,view,product.template,product.product_template_kanban_view,Variants,变体
product,view,product.template,product.product_template_only_form_view,Variants,变体
product,selection,"product.category,type",0,View,视图
product,field,"product.template,volume",0,Volume,体积
product,model,"product.uom.categ,name",product.product_uom_categ_vol,Volume,体积
product,view,product.template,product.product_template_only_form_view,Warning,警告
product,code,addons/product/pricelist.py,215,Warning!,Warning!
product,code,addons/product/product.py,215,Warning!,Warning!
product,field,"product.template,warranty",0,Warranty,质保
product,model,"product.uom.categ,name",product.product_uom_categ_kgm,Weight,重量
product,view,product.template,product.product_template_form_view,Weights,重量
product,help,"product.pricelist.version,active",0,"When a version is duplicated it is set to non active, so that the dates do not overlaps with original version. You should change the dates and reactivate the pricelist",在复制一个版本时它设为不生效. 这样旧版本日期是不重复的. 你应该修改日期并激活这价格表
product,field,"product.ul,width",0,Width,宽度
product,model,"product.uom.categ,name",product.uom_categ_wtime,Working Time,工作时间
product,constraint,product.pricelist.version,0,You cannot have 2 pricelist versions that overlap!,您不能拥有两个重复的价格表版本.
product,constraint,product.product,0,"You provided an invalid ""EAN13 Barcode"" reference. You may use the ""Internal Reference"" field instead.","你提供了一个错误的  ""EAN13 条码"" 编号。你可能要用 “编号”字段替代。"
product,model,"product.uom,name",product.product_uom_cm,cm,cm
product,view,product.template,product.product_template_form_view,describe the product characteristics...,描述产品特征
product,view,product.uom,product.product_uom_form_view,e.g: 1 * (reference unit) = ratio * (this unit),例如: 1*(参考单位) = 比例 * （本单位）
product,view,product.uom,product.product_uom_form_view,e.g: 1 * (this unit) = ratio * (reference unit),例如: 1 * (本单位t) = 比例 * (参考单位)
product,model,"product.uom,name",product.product_uom_floz,fl oz,fl oz
product,model,"product.uom,name",product.product_uom_foot,foot(ft),foot(ft)
product,model,"product.uom,name",product.product_uom_gal,gal(s),gal(s)
product,model,"product.uom,name",product.product_uom_inch,inch(es),inch(es)
product,model,"product.uom,name",product.product_uom_kgm,kg,kg
product,model,"product.uom,name",product.product_uom_km,km,km
product,model,"product.uom,name",product.product_uom_lb,lb(s),lb(s)
product,view,product.product,product.product_normal_form_view,lst_price,lst_price
product,model,"product.uom,name",product.product_uom_mile,mile(s),mile(s)
product,view,product.template,product.product_template_form_view,months,月
product,view,product.template,product.product_template_form_view,note to be displayed on quotations...,被显示在报价单的备注 ...
product,view,product.price_list,product.view_product_price_list,or,或
product,model,"product.uom,name",product.product_uom_oz,oz(s),oz(s)
product,model,"product.uom,name",product.product_uom_qt,qt,qt
product,view,res.partner,product.view_partner_property_form,the parent company,母公司
product,field,"product.price.history,company_id",0,unknown,未知的
product_email_template,view,email.template,product_email_template.email_template_form_simplified,Body,内容
product_email_template,view,email.template,product_email_template.email_template_form_simplified,Email Template,电子邮件模板
product_email_template,model,"ir.model,name",product_email_template.model_account_invoice,Invoice,开发票
product_email_template,field,"product.template,email_template_id",0,Product Email Template,Product Email Template
product_email_template,model,"ir.model,name",product_email_template.model_product_template,Product Template,产品模板
product_email_template,help,"product.template,email_template_id",0,"When validating an invoice, an email will be sent to the customerbased on this template. The customer will receive an email for eachproduct linked to an email template.","When validating an invoice, an email will be sent to the customerbased on this template. The customer will receive an email for eachproduct linked to an email template."
product_expiry,field,"stock.production.lot,alert_date",0,Alert Date,警告日期
product_expiry,field,"stock.production.lot,use_date",0,Best before Date,Best before Date
product_expiry,view,product.template,product_expiry.view_product_form_expiry,Dates,日期
product_expiry,view,stock.production.lot,product_expiry.view_move_form_expiry,Dates,日期
product_expiry,field,"stock.production.lot,life_date",0,End of Life Date,报废日期
product_expiry,model,"ir.model,name",product_expiry.model_stock_production_lot,Lot/Serial,Lot/Serial
product_expiry,field,"product.template,alert_time",0,Product Alert Time,产品警报时间
product_expiry,field,"product.template,life_time",0,Product Life Time,产品寿命时间
product_expiry,field,"product.template,removal_time",0,Product Removal Time,产品移除时间
product_expiry,model,"ir.model,name",product_expiry.model_product_template,Product Template,产品模板
product_expiry,field,"product.template,use_time",0,Product Use Time,产品启用时间
product_expiry,model,"ir.model,name",product_expiry.model_stock_quant,Quants,份
product_expiry,field,"stock.production.lot,removal_date",0,Removal Date,移除日期
product_expiry,field,"stock.quant,removal_date",0,Removal Date,移除日期
product_expiry,help,"stock.production.lot,alert_date",0,This is the date on which an alert should be notified about the goods with this Serial Number.,此处表明该序列号所指商品需要提醒管理员的日期。
product_expiry,help,"stock.production.lot,life_date",0,This is the date on which the goods with this Serial Number may become dangerous and must not be consumed.,此处表明该序列号的商品变得危险的日期，此时该商品不能使用。
product_expiry,help,"stock.production.lot,removal_date",0,This is the date on which the goods with this Serial Number should be removed from the stock.,此序列号所含商品将在该日从库存移除。
product_expiry,help,"stock.production.lot,use_date",0,"This is the date on which the goods with this Serial Number start deteriorating, without being dangerous yet.",此处表明该序列号的商品开始变质的日期（未变危险）。
product_expiry,help,"product.template,alert_time",0,"When a new a Serial Number is issued, this is the number of days before an alert should be notified.",此处表明当新序列号生成时，商品生成提醒前的天数。
product_expiry,help,"product.template,life_time",0,"When a new a Serial Number is issued, this is the number of days before the goods may become dangerous and must not be consumed.","此处表明当新序列号生成时，商品变危险以至于不能使用前的天数。When a new a Serial Number is issued, this is the number of days before the goods may become dangerous and must not be consumed."
product_expiry,help,"product.template,removal_time",0,"When a new a Serial Number is issued, this is the number of days before the goods should be removed from the stock.",此处表明当新序列号生成时，商品需要提前多少天从库存移除。
product_expiry,help,"product.template,use_time",0,"When a new a Serial Number is issued, this is the number of days before the goods starts deteriorating, without being dangerous yet.",此处表明当新序列号生成时，商品变质前（未变危险）的天数。
product_extended,code,addons/product_extended/wizard/wizard_price.py,44,Active ID is not set in Context.,Active ID is not set in Context.
product_extended,code,addons/product_extended/wizard/wizard_price.py,56,Active ID is not set in Context.,Active ID is not set in Context.
product_extended,model,"ir.model,name",product_extended.model_mrp_bom,Bill of Material,物料清单
product_extended,view,wizard.price,product_extended.view_compute_price_wizard,Cancel,取消
product_extended,view,wizard.price,product_extended.view_compute_price_wizard,Change Price,Change Price
product_extended,view,wizard.price,product_extended.view_compute_price_wizard,Change Standard Price,Change Standard Price
product_extended,field,"wizard.price,recursive",0,Change prices of child BoMs too,Change prices of child BoMs too
product_extended,model,"ir.actions.act_window,name",product_extended.action_view_compute_price_wizard,Compute Price Wizard,Compute Price Wizard
product_extended,model,"ir.model,name",product_extended.model_wizard_price,Compute price wizard,Compute price wizard
product_extended,field,"wizard.price,create_uid",0,Created by,创建者
product_extended,field,"wizard.price,create_date",0,Created on,创建于
product_extended,field,"wizard.price,real_time_accounting",0,Generate accounting entries when real-time,Generate accounting entries when real-time
product_extended,field,"wizard.price,id",0,ID,ID
product_extended,field,"wizard.price,info_field",0,Info,Info
product_extended,field,"wizard.price,write_uid",0,Last Updated by,最后更新
product_extended,field,"wizard.price,write_date",0,Last Updated on,最后更新
product_extended,model,"ir.model,name",product_extended.model_product_template,Product Template,产品模板
product_extended,view,product.template,product_extended.product_product_ext_form_view2,Recompute price from BoM,Recompute price from BoM
product_extended,view,wizard.price,product_extended.view_compute_price_wizard,Set price on BoM,Set price on BoM
product_extended,field,"mrp.bom,standard_price",0,Standard Price,成本价格
product_extended,view,wizard.price,product_extended.view_compute_price_wizard,The price is computed from the bill of material lines which are not variant specific,The price is computed from the bill of material lines which are not variant specific
product_extended,code,addons/product_extended/wizard/wizard_price.py,54,"This wizard is build for product templates, while you are currently running it from a product variant.","This wizard is build for product templates, while you are currently running it from a product variant."
product_extended,code,addons/product_extended/wizard/wizard_price.py,54,Wrong model!,Wrong model!
product_extended,view,wizard.price,product_extended.view_compute_price_wizard,or,或
product_margin,field,"product.product,purchase_num_invoiced",0,# Invoiced in Purchase,# 采购开票
product_margin,field,"product.product,sale_num_invoiced",0,# Invoiced in Sale,# 销售开票
product_margin,view,product.product,product_margin.view_product_margin_tree,#Purchased,# 采购
product_margin,view,product.product,product_margin.view_product_margin_form,Analysis Criteria,分析准则
product_margin,help,"product.product,sale_avg_price",0,Avg. Price in Customer Invoices.,客户发票中的平均价格
product_margin,help,"product.product,purchase_avg_price",0,Avg. Price in Supplier Invoices ,供应商发票中的平均价格
product_margin,field,"product.product,purchase_avg_price",0,Avg. Unit Price,平均单价
product_margin,field,"product.product,sale_avg_price",0,Avg. Unit Price,平均单价
product_margin,view,product.margin,product_margin.product_margin_form_view,Cancel,取消
product_margin,view,product.product,product_margin.view_product_margin_form,Catalog Price,目录价格
product_margin,field,"product.margin,create_uid",0,Created by,创建者
product_margin,field,"product.margin,create_date",0,Created on,创建于
product_margin,selection,"product.margin,invoice_state",0,"Draft, Open and Paid",草稿、开启和已付
product_margin,selection,"product.product,invoice_state",0,"Draft, Open and Paid",草稿、开启和已付
product_margin,field,"product.product,expected_margin",0,Expected Margin,预计利润
product_margin,field,"product.product,expected_margin_rate",0,Expected Margin (%),预计利润(%)
product_margin,field,"product.product,sale_expected",0,Expected Sale,预计销售
product_margin,help,"product.product,expected_margin",0,Expected Sale - Normal Cost,预计销售 - 标准成本
